Date,Close,High,Low,Open,Volume,SMA,EMA,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_10
2023-03-03,17594.34961,17644.75,17427.69922,17451.25,356200,17656.585519285713,17583.126984156814,45.93266256831433,-136.19128847670436,-113.45106929454153,18160.040816895595,17703.5422855,17247.043754104405,195.8124227141263,17321.90039,17450.90039,17303.94922,17465.80078,17944.19922
2023-03-06,17711.44922,17799.94922,17671.94922,17680.34961,362800,17640.98549142857,17600.23661560257,50.036417138938816,-114.04952232927826,-113.57075990148887,18156.548637811793,17700.884766,17245.220894188205,196.51150752025998,17594.34961,17321.90039,17450.90039,17392.69922,17844.59961
2023-03-08,17754.40039,17766.5,17602.25,17665.75,267000,17622.310547142853,17620.79178552223,51.49078697531591,-91.97597093366494,-109.25180210792408,18158.71672804142,17702.529785500003,17246.342842958584,194.2071141259557,17711.44922,17594.34961,17321.90039,17303.94922,17826.69922
2023-03-09,17589.59961,17772.34961,17573.59961,17772.05078,262400,17590.435547142853,17616.632828785932,45.9624625479553,-86.7802197156343,-104.75748562946612,18140.240818483202,17688.424805,17236.608791516795,194.53160597410172,17754.40039,17711.44922,17594.34961,17450.90039,17554.30078
2023-03-10,17412.90039,17451.5,17324.34961,17443.80078,235900,17552.485630714284,17589.468503614473,40.892884737084415,-95.81619036002303,-102.9692265755775,18121.12942583233,17664.3973635,17207.66530116767,199.58291983309445,17589.59961,17754.40039,17711.44922,17321.90039,17511.25
2023-03-13,17154.30078,17529.90039,17113.44922,17421.90039,254900,17503.17857142857,17531.446140465876,34.836886330098984,-122.43276086078185,-106.86193343261837,18127.616971787764,17629.2874025,17130.957833212233,215.07350913073057,17412.90039,17589.59961,17754.40039,17594.34961,17465.80078
2023-03-14,17043.30078,17224.65039,16987.09961,17160.55078,290600,17447.221539999995,17466.36009240376,32.604856023217884,-150.74565500398967,-115.63867774689263,18147.617764797385,17592.907421999997,17038.197079202608,216.67902847853537,17154.30078,17412.90039,17589.59961,17711.44922,17392.69922
2023-03-15,16972.15039,17211.34961,16938.90039,17166.44922,248200,17405.63936928571,17400.465465416593,31.223878550064327,-176.88603730987597,-127.8881496594893,18139.07089117255,17545.022461,16950.974030827452,220.66261358721158,17043.30078,17154.30078,17412.90039,17754.40039,17303.94922
2023-03-16,16985.59961,17062.44922,16850.15039,16994.65039,349800,17368.092912857137,17345.150018027714,31.81179828816968,-194.2777262696436,-141.16606498152015,18093.955238408773,17493.509961,16893.064683591227,220.0652004738393,16972.15039,17043.30078,17154.30078,17589.59961,17450.90039
2023-03-17,17100.05078,17145.80078,16958.15039,17111.80078,408100,17341.967912857137,17312.47011962402,36.76563137197721,-196.55969435755833,-152.24479085672778,18015.853486366224,17446.7200195,16877.586552633777,217.74985686856525,16985.59961,16972.15039,17043.30078,17412.90039,17321.90039
2023-03-20,16988.40039,17066.59961,16828.34961,17066.59961,241800,17313.089424999995,17269.260822340817,34.15854072161466,-205.01414839387144,-162.7986623641565,17953.269012807737,17398.930078,16844.591143192265,221.6035220922392,17100.05078,16985.59961,16972.15039,17154.30078,17594.34961
2023-03-21,17107.5,17127.69922,17016.0,17060.40039,246700,17299.057337857135,17247.692712695374,39.118036578893715,-199.80084123264896,-170.199098137855,17890.39368321762,17362.075097500005,16833.75651178239,215.72461551422208,16988.40039,17100.05078,16985.59961,17043.30078,17711.44922
2023-03-22,17151.90039,17207.25,17107.84961,17177.44922,0,17277.700194999994,17234.920403002656,40.90513694363151,-189.8974972033975,-174.13877795096352,17818.46428173899,17328.335156000005,16838.20603026102,207.44071440606336,17107.5,16988.40039,17100.05078,16972.15039,17754.40039
2023-03-23,17076.90039,17205.40039,17045.30078,17097.40039,219200,17260.200194999994,17213.851067935633,38.83163189265424,-185.95729892175223,-176.50248214512126,17794.749996799215,17304.465136500006,16814.180276200797,204.05920694848723,17151.90039,17107.5,16988.40039,16985.59961,17589.59961
2023-03-24,16945.05078,17109.44922,16917.34961,17076.19922,228000,17213.821707142848,17178.011029544217,35.43133361536605,-191.26899509514624,-179.45578473512626,17780.592652942905,17276.155175500004,16771.717698057102,203.2049500235951,17076.90039,17151.90039,17107.5,17100.05078,17412.90039
2023-03-27,16985.69922,17091.0,16918.55078,16984.30078,218400,17161.982421428565,17152.36945493832,37.25546859049093,-190.00826617007988,-181.56628102211698,17763.84535341456,17252.150097500005,16740.45484158545,201.00811216476677,16945.05078,17076.90039,17151.90039,16988.40039,17154.30078
2023-03-28,16951.69922,17061.75,16913.75,17031.75,238800,17104.64662357142,17125.613423613213,36.330916831846224,-189.56742993340595,-183.16651080437478,17753.541173186873,17230.100097500006,16706.65902181314,197.221818438712,16985.69922,16945.05078,17076.90039,17107.5,17043.30078
2023-03-29,17080.69922,17126.15039,16940.59961,16977.30078,345900,17068.29659571428,17119.624863131452,42.19257269081885,-176.77113453506172,-181.88743555051218,17745.117737710374,17218.937597500008,16692.75745728964,196.3881728359467,16951.69922,16985.69922,16945.05078,17151.90039,16972.15039
2023-03-31,17359.75,17381.59961,17204.65039,17210.34961,263900,17064.50013928571,17151.641548047257,52.401172705725195,-142.47060002598664,-174.00406844560706,17733.982555991213,17214.380078000006,16694.777600008798,203.85333120480783,17080.69922,16951.69922,16985.69922,17076.90039,16985.59961
2023-04-03,17398.05078,17428.05078,17312.75,17427.94922,230200,17081.910853571422,17184.496112307625,53.61204090304042,-110.91803241886373,-161.38686124025838,17741.984894335506,17218.187597500004,16694.3903006645,197.5281489758931,17359.75,17080.69922,16951.69922,16945.05078,17100.05078
2023-04-05,17557.05078,17570.55078,17402.69922,17422.30078,248300,17118.60728214285,17234.17006799994,58.34900594680047,-72.24957594697116,-143.55940418160094,17734.989963149797,17216.322656000004,16697.65534885021,195.74042404904358,17398.05078,17359.75,17080.69922,16985.69922,16988.40039
2023-04-06,17599.15039,17638.69922,17502.84961,17533.84961,242700,17163.392996428567,17282.834110933283,59.52748202349441,-37.7720462787147,-122.40193260102369,17709.87804328774,17210.707714500004,16711.53738571227,191.46250875982602,17557.05078,17398.05078,17359.75,16951.69922,17107.5
2023-04-10,17624.05078,17694.09961,17597.94922,17634.90039,254800,17208.996651428566,17328.329666808844,60.243973666717345,-8.342930142291152,-99.59013210927718,17677.53076661391,17204.190234,16730.849701386094,184.65450027698148,17599.15039,17557.05078,17398.05078,17080.69922,17151.90039
2023-04-11,17722.30078,17748.75,17655.15039,17704.80078,304300,17253.443079999994,17380.859148567666,63.02538761235359,22.64675264427933,-75.14275515856588,17708.675464703407,17210.825292500005,16712.975120296604,180.371980257197,17624.05078,17599.15039,17557.05078,17359.75,17076.90039
2023-04-12,17812.40039,17825.75,17717.25,17759.55078,232800,17312.300222857135,17438.397980758644,65.41498977210581,53.855769270288874,-49.343050272794926,17787.99903805116,17230.800292500004,16673.60154694885,175.23826738168296,17722.30078,17624.05078,17599.15039,17398.05078,16945.05078
2023-04-13,17828.0,17842.15039,17729.65039,17807.30078,285800,17363.76450857142,17490.34491665749,65.82678688767596,78.93795039585166,-23.68685013906561,17877.74767587615,17264.485253500003,16651.222831123854,170.7569625687056,17812.40039,17722.30078,17624.05078,17557.05078,16985.69922
2023-04-17,17706.84961,17863.0,17574.05078,17863.0,357400,17403.403738571422,17519.21220910316,59.86515367685743,88.0252355466946,-1.3444330019135649,17930.940326625918,17297.662695000003,16664.385063374088,179.19926667094083,17828.0,17812.40039,17722.30078,17599.15039,16951.69922
2023-04-18,17660.15039,17766.59961,17610.19922,17766.59961,258900,17445.064452857136,17538.003966556073,57.69606030070163,90.41647290935725,17.0077481803406,17965.62005813407,17332.062695000004,16698.505331865937,177.5707754801595,17706.84961,17828.0,17812.40039,17624.05078,17080.69922
2023-04-19,17618.75,17666.15039,17579.84961,17653.34961,281500,17493.18582571428,17548.770104348598,55.766935110037466,87.95696710620905,31.19759196551429,17988.073260887937,17363.720214500005,16739.367168112072,171.0514900887194,17660.15039,17706.84961,17828.0,17722.30078,17359.75
2023-04-20,17624.44922,17684.44922,17584.34961,17638.59961,215100,17538.81082571428,17558.860653102118,55.98511239014121,85.48228390310396,42.05453035303223,18011.83916208139,17389.940136500005,16768.04111091862,165.9834986538107,17618.75,17660.15039,17706.84961,17812.40039,17398.05078
2023-04-21,17624.05078,17663.19922,17553.94922,17639.75,230200,17586.83593714285,17567.552670021836,55.96432949776137,82.53748807271404,50.15112189696859,18022.915311404435,17421.722656000005,16820.530000595576,161.93110589282423,17624.44922,17618.75,17660.15039,17828.0,17557.05078
2023-04-24,17743.40039,17754.5,17612.5,17707.55078,255700,17634.171734999993,17590.99903268559,60.67366532293204,88.81048030733655,57.88299357904218,18052.130282495058,17453.517675500007,16854.905068504955,160.50745547190823,17624.05078,17624.44922,17618.75,17706.84961,17599.15039
2023-04-25,17769.25,17807.44922,17716.84961,17761.55078,297400,17663.421734999993,17614.765828327512,61.63076218950313,94.77520971842387,65.26143680691851,18081.267582117845,17484.385156000004,16887.502729882162,155.51403793820032,17743.40039,17624.05078,17624.44922,17660.15039,17624.05078
2023-04-26,17813.59961,17827.75,17711.19922,17767.30078,233000,17693.103794285707,17641.276999217178,63.2818628696867,101.90623202376446,72.5903958502877,18103.72250982043,17521.220117,16938.717724179573,152.7309480854718,17769.25,17743.40039,17624.05078,17618.75,17722.30078
2023-04-27,17915.05078,17931.59961,17797.90039,17813.09961,241400,17718.675222857135,17677.780169988222,66.80122811235503,114.42486155616643,80.95728899146346,18112.422922304708,17569.720117,17027.017311695294,151.3715389365097,17813.59961,17769.25,17743.40039,17624.44922,17812.40039
2023-04-28,18065.0,18089.15039,17885.30078,17950.40039,290300,17751.950194999994,17729.40948065646,71.1957541729824,134.89067875042747,91.74396694325625,18137.22364922403,17623.685156,17110.14666277597,155.11997258390167,17915.05078,17813.59961,17769.25,17624.05078,17828.0
2023-05-02,18147.65039,18180.25,18101.75,18124.80078,265200,17789.35016714285,17785.1749352356,73.29412490021565,155.98112870319528,104.59139929524406,18146.098846583543,17683.4827145,17220.86658241646,152.27211739933728,18065.0,17915.05078,17813.59961,17743.40039,17706.84961
2023-05-03,18089.84961,18116.34961,18042.40039,18113.80078,226200,17815.603654999995,17825.798225204184,69.48196359330522,166.11653435048356,116.89642630629196,18139.140262468674,17733.940234,17328.74020553133,148.91339472795605,18147.65039,18065.0,17915.05078,17769.25,17660.15039
2023-05-04,18255.80078,18267.44922,18066.69922,18081.0,226600,17847.275111428567,17883.13189917696,73.70987651504609,185.4025832838197,130.59765770179752,18206.085741490413,17778.742772999998,17351.399804509583,152.6160093902449,18089.84961,18147.65039,18065.0,17813.59961,17618.75
