Date,Close,High,Low,Open,Volume,SMA,EMA,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_10
2025-06-05,55760.85156,56010.14844,55580.44922,55806.75,141300,55449.37890571429,55460.831616843294,60.42955453538169,557.957044364739,652.7608162457364,56269.64322126556,55286.10292900002,54302.56263673448,654.4698798964154,55676.85156,55599.94922,55903.39844,55546.05078,54941.30078
2025-06-06,56578.39844,56695.0,55534.75,55699.44922,347000,55532.071707142866,55609.84052659752,67.32548666001479,601.299463556963,642.4685457079817,56235.61562986602,55435.26035100002,54634.90507213402,690.5970313323858,55760.85156,55676.85156,55599.94922,55749.69922,55398.25
2025-06-09,56839.60156,57049.5,56792.69922,57049.5,207500,55672.23242142858,55773.80866438452,69.1738674984205,649.241499977572,643.8231365618997,56514.69254439549,55508.09785100001,54501.50315760454,674.9187833800727,56578.39844,55760.85156,55676.85156,55903.39844,55572.0
2025-06-10,56629.10156,57015.39844,56564.14844,56993.89844,146000,55783.23242142858,55887.847717133256,65.93668017958791,662.6121381991034,647.5809368893404,56674.96459406603,55592.51035100002,54510.05610793401,658.9424417100674,56839.60156,56578.39844,55760.85156,55599.94922,55352.80078
2025-06-11,56459.75,56782.5,56399.39844,56639.85156,135300,55891.693080000005,55964.10135484882,63.36738874808846,652.027047823387,648.4701590761497,56756.83054405228,55675.43281200002,54594.03507994776,639.23952158792,56629.10156,56839.60156,56578.39844,55676.85156,55417.0
2025-06-12,56082.55078,56611.05078,55968.5,56480.89844,135300,55940.571707142866,55979.894611535645,57.95095818170118,606.2134119128023,640.0188096434802,56796.59689585949,55711.78027300001,54626.96365014053,639.4760400459255,56459.75,56629.10156,56839.60156,55760.85156,55546.05078
2025-06-13,55527.35156,55688.0,55149.30078,55149.30078,142000,55937.38253285715,55919.555537997556,51.03603947811871,519.1217262060673,615.8393929559976,56796.44176005359,55720.40292900002,54644.36409794645,660.4598943283594,56082.55078,56459.75,56629.10156,56578.39844,55749.69922
2025-06-16,55944.89844,55999.85156,55381.44922,55554.10156,107700,55979.67522285715,55922.934591597885,55.351022163120554,478.2801654249488,588.3275474497879,56817.699675452015,55746.61289000001,54675.52610454801,657.4557833049051,55527.35156,56082.55078,56459.75,56839.60156,55903.39844
2025-06-17,55714.14844,56067.30078,55643.94922,55975.0,106300,56000.90011142858,55895.0964380515,52.59267497628145,422.42389797051146,555.1468175539326,56783.094552910305,55788.452734000006,54793.81091508971,640.7340530688401,55944.89844,55527.35156,56082.55078,56629.10156,55599.94922
2025-06-18,55828.75,55933.60156,55511.80078,55544.94922,116400,56021.092912857144,55886.2502463113,53.82344888054998,382.98992229571013,520.7154385022881,56765.38128064237,55826.135156,54886.88903135763,625.0959621353519,55714.14844,55944.89844,55527.35156,56459.75,55676.85156
2025-06-19,55577.44922,55942.44922,55475.44922,55784.85156,131300,56008.78934142857,55845.076776136455,50.71423432509194,327.6830139203521,482.10895358590085,56714.63330319788,55857.942578,55001.251852802125,613.8033934113981,55828.75,55714.14844,55944.89844,56082.55078,55760.85156
2025-06-20,56252.85156,56328.19922,55566.39844,55566.69922,161500,56033.75027857143,55899.44674731826,57.77430966365642,334.49536053315387,452.58623497535143,56746.57024314161,55900.67265600001,55054.77506885841,624.3746353105843,55577.44922,55828.75,55714.14844,55527.35156,56578.39844
2025-06-23,56059.35156,56233.55078,55779.25,55832.35156,86800,56066.564731428574,55920.76738900916,55.32894674500975,320.5848587564833,426.1859597315778,56759.66486127482,55925.040234000015,55090.41560672521,613.6051299312569,56252.85156,55577.44922,55828.75,55944.89844,56839.60156
2025-06-24,56461.89844,56862.0,56276.14844,56529.44922,132900,56122.63950857143,55992.91819580794,59.1980445950222,338.14493059804954,408.5777539048721,56802.96033838515,55980.49511700001,55158.029895614876,627.1082235075955,56059.35156,56252.85156,55577.44922,55714.14844,56629.10156
2025-06-25,56621.14844,56681.39844,56420.64844,56564.5,98700,56184.0892857143,56076.68222836688,60.65007299697523,360.75302186312183,399.01280749652204,56865.64574456855,56040.702539000005,55215.75933343146,600.9397789713387,56461.89844,56059.35156,56252.85156,55828.75,56459.75
2025-06-26,57206.69922,57263.44922,56558.35156,56693.55078,176500,56228.967912857144,56227.35116058463,65.51026864564832,421.06537186437345,403.4233203700923,57059.64486023148,56123.73496100002,55187.825061768555,608.3796276162429,56621.14844,56461.89844,56059.35156,55577.44922,56082.55078
2025-06-27,57443.89844,57475.39844,56993.85156,57234.69922,238000,56272.13197571429,56389.55746450668,67.27362890154613,482.4420468583485,419.22706566774355,57289.097504775644,56208.44492200001,55127.792339224376,599.3201456436537,57206.69922,56621.14844,56461.89844,56252.85156,55527.35156
2025-06-30,57312.75,57614.5,57193.80078,57529.94922,183000,56320.964007142866,56512.64980257246,65.28613079719663,514.5692865048186,438.29550983515855,57450.76341043357,56278.91250000001,55107.06158956646,586.5615080976786,57443.89844,57206.69922,56621.14844,56059.35156,55944.89844
2025-07-01,57459.44922,57533.85156,57150.35156,57375.80078,283300,56392.37109428572,56638.88972489613,66.47909380671432,545.5786651850503,459.7521409051369,57606.874267589876,56371.88750000001,55136.90073241015,572.0571146621302,57312.75,57443.89844,57206.69922,56461.89844,55714.14844
2025-07-02,56999.19922,57628.39844,56833.80078,57558.19922,169600,56457.84598285714,56686.930990909976,59.563138126846596,526.9412420406661,473.18996113224273,57658.57658921569,56438.00488300001,55217.433176784325,587.9528679005494,57459.44922,57312.75,57443.89844,56621.14844,55828.75
2025-07-03,56791.94922,57193.25,56764.10156,57050.39844,149900,56548.174387142855,56700.93342145531,56.70255128824013,489.80148040856875,476.51226498750793,57678.05110393279,56489.559766000006,55301.06842806722,576.6096944790814,56999.19922,57459.44922,57312.75,57206.69922,55577.44922
2025-07-04,57031.89844,57075.10156,56623.60156,56825.25,93900,56625.81724428571,56745.0620905946,59.14875355453197,474.2628416323205,476.06238031647047,57723.722621202534,56512.23476600001,55300.74691079748,567.6732877305756,56791.94922,56999.19922,57459.44922,57443.89844,56252.85156
