Date,Open,High,Low,Close,Volume
22-12-2008,257,259.45,251.65,255.175,923000
23-12-2008,254.95,256,246.075,250.2,727352
24-12-2008,250,252.2,236.825,239.025,1245096
26-12-2008,240.05,243.5,234.35,236.05,810480
29-12-2008,234,239.75,230,238.425,1079316
30-12-2008,237.5,242.9,235,241.15,966396
31-12-2008,242.5,243.5,236,239.05,869024
02-01-2009,250.025,253.75,247,248.65,1236000
05-01-2009,252.35,262,249,257.5,1104592
06-01-2009,259.95,260,250.05,253.825,1015252
07-01-2009,254.9,257,233.1,251.85,2585796
09-01-2009,251.85,275,246.575,267.825,2979108
12-01-2009,267.5,269.85,252.55,255.875,1266404
13-01-2009,252,268,244,261.4,4232384
14-01-2009,267.5,278.45,262.55,269.225,1842816
15-01-2009,264.45,264.45,247.8,255,1289264
16-01-2009,245,259.4,245,251.475,2869456
19-01-2009,252.5,254.75,244,250.35,1538480
20-01-2009,249,253.95,245,248.05,1937884
21-01-2009,247.5,250.5,242.5,245.425,763740
22-01-2009,247,251.475,241.25,248.1,821060
23-01-2009,246,248.95,241.55,242.85,684528
27-01-2009,247,257.425,245.5,249.9,947776
28-01-2009,250.5,255,249.15,253.35,1290792
29-01-2009,257.525,257.525,248.75,254.5,1043452
30-01-2009,252.5,259,249.2,255.975,882832
02-02-2009,253.5,253.5,244,245.975,570544
03-02-2009,247.375,254.9,246.5,249.95,612896
04-02-2009,252.725,256.25,246.775,249.525,692372
05-02-2009,251.75,251.75,239.85,241.375,762732
06-02-2009,242.5,253.5,242.5,251.125,1410360
09-02-2009,252.5,262,249.1,257.8,1264620
10-02-2009,257.975,263.4,255.8,262,2559716
11-02-2009,259,261.3,255.775,257.025,1139072
12-02-2009,259,259,251.95,254.6,568924
13-02-2009,256,260,254.05,255.45,418288
16-02-2009,258,258.5,249.075,250.425,484148
17-02-2009,249,249.95,240.25,242.95,726420
18-02-2009,238.5,245.85,238.5,240.275,627056
19-02-2009,242,246.25,240,244.875,459760
20-02-2009,243,243.5,232,236.975,1199760
24-02-2009,234.975,237.75,230,233.25,603028
25-02-2009,237.5,241.35,235.05,239.9,453116
26-02-2009,239.5,245,238.6,240.9,621080
27-02-2009,241,242.5,228,240.3,1087128
02-03-2009,237.5,237.5,227.5,229.75,735804
03-03-2009,229,232.5,219.575,222.575,804732
04-03-2009,225,232.45,223,230.525,961884
05-03-2009,232.45,235.35,228.2,231.5,791468
06-03-2009,230,242.1,229.5,240.4,1310352
09-03-2009,240.45,242,229.55,231.2,611128
12-03-2009,225.125,242.35,225.125,237.65,806676
13-03-2009,226.675,254.425,226.675,253.275,1095596
16-03-2009,253.5,261.25,251.05,259.9,947620
17-03-2009,255.55,258.4,246.575,248.7,1086668
18-03-2009,249,256.95,249,253.3,1146576
19-03-2009,253.5,258.975,250.75,257.4,1236508
20-03-2009,250,258.55,250,254.9,660332
23-03-2009,254,264,251.5,259.9,620088
24-03-2009,255.675,266.4,255.675,260.675,926736
25-03-2009,250.675,264.9,250.675,262.95,658868
26-03-2009,255.675,287.95,255.675,278.575,2132048
27-03-2009,275.125,292.5,270,287.6,1443280
30-03-2009,275,282.5,259,261.375,982508
31-03-2009,255,272,255,270,1216884
01-04-2009,252.625,276.6,252.625,272.15,1162624
02-04-2009,270.125,293.4,270.125,289.275,1330836
06-04-2009,292.5,296.85,287.55,289.8,752964
08-04-2009,275,306,275,302.4,910360
09-04-2009,300,307.5,296.5,301.6,838352
13-04-2009,300,304.55,288.05,295.85,1203696
15-04-2009,275,291.25,275,288.775,1933912
16-04-2009,275,294.5,275,285.575,1627712
17-04-2009,275,299.5,275,286.525,1211072
20-04-2009,276.3,291,276.3,280.2,1261652
21-04-2009,288.1,299.85,273.65,275.85,3968068
22-04-2009,264,280.5,264,271.475,1480684
23-04-2009,274.5,286.35,272.5,283.975,1252052
24-04-2009,275,292.5,275,291.3,1215880
27-04-2009,275,304,275,301.725,3001632
28-04-2009,300,303.7,294,299.3,2119196
29-04-2009,301.5,313.6,301.5,311.6,1602884
30-04-2009,311.6,311.6,311.6,311.6,0
04-05-2009,300,349.7,300,333.6,1963012
05-05-2009,315,335,315,325.225,1607380
06-05-2009,315,326,311.475,317.55,2708948
07-05-2009,300,322.525,300,316.05,1892032
08-05-2009,305,321.5,305,315.125,969152
11-05-2009,307.5,319.6,305,307.775,1199656
12-05-2009,300,322.4,300,318.75,2360488
13-05-2009,315,322.5,308.5,311.225,2103456
14-05-2009,314,314,303,310.1,816724
15-05-2009,300.575,327.15,300.575,323,1377868
18-05-2009,360,372,350,365.9,22968
19-05-2009,397.35,397.35,326.325,336.075,2085868
20-05-2009,330.05,350.5,330,338.75,1317132
21-05-2009,325.5,342.475,322.5,324.35,984200
22-05-2009,324.35,324.35,315.5,316.975,970200
25-05-2009,302.975,322.5,302.975,315.725,994584
26-05-2009,310,319.25,310,312.1,1056760
27-05-2009,318,324.875,316.075,322.525,1179096
28-05-2009,321,334.25,321,329.925,1768148
29-05-2009,334.05,352.4,328,349.875,1714076
01-06-2009,340,354.5,340,349.05,1370924
02-06-2009,345,357.4,345,347.175,961952
03-06-2009,342.55,354.325,342.3,347.575,711060
04-06-2009,340,354.5,340,353.95,1782740
05-06-2009,355.5,362.95,348,360.775,3387760
08-06-2009,365,372.725,360.5,369.05,2275584
09-06-2009,362.5,396,362.5,391.025,1603884
10-06-2009,385,402.5,384,390.875,2116164
11-06-2009,385,395,385,387.725,977092
12-06-2009,382.5,397.5,381,382.225,1547716
15-06-2009,382,392.5,382,389.3,1358264
16-06-2009,392.7,393,370.05,389.8,870282
17-06-2009,380,394.9,375.3,379,916598
18-06-2009,370,393.5,370,379.75,642322
19-06-2009,383,392.4,374.5,380.85,699928
22-06-2009,387.8,388,368,369.75,744084
23-06-2009,360,377,355.25,366.2,800900
24-06-2009,367,387.7,360.6,382.05,812662
25-06-2009,384,391.95,373.3,380.35,913304
26-06-2009,375,402.4,375,396.9,1023256
29-06-2009,402,402,384,385.9,1313304
30-06-2009,380,397.9,380,389.7,1265236
01-07-2009,380,399.6,380,392.35,687766
02-07-2009,385,396,383,390.15,626918
03-07-2009,385,394,385,391.4,394530
06-07-2009,394.5,397.95,378.2,381.6,889670
07-07-2009,383,393.05,381.05,389,658014
08-07-2009,385,386,368,380.05,1304420
09-07-2009,381,390.9,375,388.6,705606
10-07-2009,392.5,401.1,390,394.65,1074558
13-07-2009,387.9,400.9,387.9,398.4,901274
14-07-2009,401,411.25,401,408.5,777402
15-07-2009,414.45,426,410.5,422.5,896322
16-07-2009,428.9,429.5,413.6,420.45,795804
17-07-2009,419.5,444.3,419.5,433.6,1292328
20-07-2009,449.7,514.2,449.7,500.1,7870018
21-07-2009,507,513.8,475,477.4,2257402
22-07-2009,477.4,485.8,450.05,465.85,1740072
23-07-2009,540.1,540.1,470,475.8,3536054
24-07-2009,480,485.85,476.2,481.85,4031574
27-07-2009,485,489.9,477.15,480.2,737824
28-07-2009,485,485,472,479.75,864532
29-07-2009,479.7,504.45,476,499.8,1794892
30-07-2009,501,536.9,496.05,530,3303676
31-07-2009,540,540,522.5,526.4,1056848
03-08-2009,527,534.75,515.15,530.8,551002
04-08-2009,521.1,540.65,521.1,531.05,763482
05-08-2009,538,538.7,525.75,530.35,634628
06-08-2009,530.35,534,514.55,517.65,523984
07-08-2009,517.65,522,505,508.25,723312
10-08-2009,514,551.25,512.15,538.85,2338548
11-08-2009,542,557.9,534,541.7,2266410
12-08-2009,536.1,541.7,510.55,519.45,1695968
13-08-2009,530,533.8,520.15,527,1715800
14-08-2009,526.7,530,517.5,520.6,888186
17-08-2009,520,520,505.5,510.7,1152954
18-08-2009,508.1,515.5,500,509.75,1102170
19-08-2009,510,518.65,495,499,1179206
20-08-2009,505,508.8,498.5,500.75,920256
21-08-2009,435.55,512,435.55,508.7,989192
24-08-2009,515,525.4,514.6,520.6,735770
25-08-2009,520,530.7,514.1,528.5,1045470
26-08-2009,529,555,529,548.3,2608636
27-08-2009,550,559.9,538.6,544.6,1987908
28-08-2009,545.3,554.9,530,540.5,855124
31-08-2009,521.1,545,521.1,527,1017832
01-09-2009,534,534.7,519,526.6,1872674
02-09-2009,525,541,522.25,532.85,1012564
03-09-2009,536.2,544,530.1,532.95,1218070
04-09-2009,536.2,544,527.1,531.75,1388546
07-09-2009,533.05,552.75,533.05,550.25,1869170
08-09-2009,555,570,549.3,553.8,2218110
09-09-2009,553,564.7,543.25,560.5,2125252
10-09-2009,569,569,551.85,556.4,1491032
11-09-2009,559,568.8,555.1,559.65,1528470
14-09-2009,555.55,564.6,550.25,560.15,326708
15-09-2009,562,575,562,570.9,919286
16-09-2009,575.1,580,565.8,570.25,1098316
17-09-2009,576,586.9,573,579.9,1026470
18-09-2009,579.8,589.8,578,583.8,821714
22-09-2009,581,604.5,581,600.85,811828
23-09-2009,601.5,611.5,588.3,591.25,916424
24-09-2009,588,605.4,582.15,599.4,856744
25-09-2009,597,597,585,587.05,832770
29-09-2009,590,613.8,590,610.4,1165516
30-09-2009,615,621.9,612.5,619.35,810458
01-10-2009,620,648.65,615.05,631.95,1086422
05-10-2009,629,638.8,603,615.45,1090114
06-10-2009,620,628.8,605.5,613.25,1590480
07-10-2009,614,629,590.1,592.95,2774554
08-10-2009,597,597,570,573.05,1387324
09-10-2009,587,591,556.6,561.7,1899986
12-10-2009,573,584,565,580.6,962640
13-10-2009,580.6,580.6,580.6,580.6,0
14-10-2009,588,598,580,592.65,700796
15-10-2009,595,600,576,582.45,720244
16-10-2009,585,602.45,582,599,1102996
20-10-2009,615,625.95,612.5,621.4,1272062
21-10-2009,621.4,639.7,621,633.45,1189460
22-10-2009,625.1,644.8,616.65,627.5,705260
23-10-2009,627.5,645.9,627.5,641.15,797782
26-10-2009,641,656.85,637.9,644.55,847810
27-10-2009,644,653.15,635,641.4,753230
28-10-2009,645.5,650,634.1,642.4,638360
29-10-2009,640,644,630.1,632.7,423340
30-10-2009,638,649,620,626.2,2105794
03-11-2009,625,634,602.25,607.5,446336
04-11-2009,615,627.85,613.9,625.85,2224644
05-11-2009,627.8,635,605.15,623.9,379790
06-11-2009,630,635,614,620.65,495262
09-11-2009,625.8,627.2,615.5,622.8,927260
10-11-2009,627,628,620,624.55,295372
11-11-2009,626,646.9,624.1,645.05,807172
12-11-2009,648.8,661,645,654.2,806132
13-11-2009,655,674.8,648.1,670.2,1051198
16-11-2009,664.9,674.7,640,666,684058
17-11-2009,660,693,660,690.45,1203524
18-11-2009,690.25,705.5,684,686.7,771118
19-11-2009,687,695.05,670,679.6,470382
20-11-2009,677,696,670.2,693.3,529890
23-11-2009,693.3,699.95,686,694.1,412588
24-11-2009,694.1,703,682.65,698.4,394826
25-11-2009,698,711.4,691.35,703.6,784288
26-11-2009,701,710,685.1,688.1,430306
27-11-2009,681,685,654.1,671.6,701990
30-11-2009,680,692.5,675,687.2,474650
01-12-2009,696,696,682,687.8,342924
02-12-2009,693,695.9,677.35,683.95,343224
03-12-2009,683.95,696,680.05,690.2,372062
04-12-2009,681.1,700,680.1,695.5,828848
07-12-2009,698.95,705.8,695,697.85,362658
08-12-2009,705,705,690.05,698.4,1332040
09-12-2009,692.25,711,692.25,706.75,509184
10-12-2009,706,710.75,702.2,705.35,249018
11-12-2009,710,714,700.05,704.15,426102
14-12-2009,703,711.85,700,705.45,295242
15-12-2009,706.5,711.7,698,700.55,317180
16-12-2009,700,717.5,695.3,713.45,620892
17-12-2009,713,727.85,713,722.65,645086
18-12-2009,724.5,730.9,722,727.5,470396
21-12-2009,730,745.5,727,732.85,894528
22-12-2009,736.5,742,719.5,724.1,543684
23-12-2009,726.9,747,725.5,744.35,646312
24-12-2009,744,755.95,741,748.7,834264
29-12-2009,750,752.8,738,742.1,276294
30-12-2009,746,749,740.4,743,230430
31-12-2009,746.9,754,746,749.75,227184
04-01-2010,750.7,757.9,748,751.7,205618
05-01-2010,756.25,759.8,746.1,750.9,361778
06-01-2010,752.9,753,730,733.8,568174
07-01-2010,733,735.8,711,714.65,843042
08-01-2010,700,716,696.6,700.5,899818
11-01-2010,702,719.85,700,714.25,618520
12-01-2010,725.9,752.95,725.9,749.1,1427218
13-01-2010,750,796,744.9,788.25,2522402
14-01-2010,790,795,770.7,782.2,1780772
15-01-2010,790,799.2,772.8,791.8,1437944
18-01-2010,801,816.4,793,799.6,1213754
19-01-2010,801,802,778.15,780.6,769054
20-01-2010,785,788.5,771,778.65,810174
21-01-2010,778.65,790.9,768,770.4,579828
22-01-2010,761,764.9,745,755.1,780608
25-01-2010,740.5,765.35,740.5,755.75,433002
27-01-2010,750,759.65,740.6,743.5,579832
28-01-2010,748.1,758.45,728.25,740.4,453420
29-01-2010,732,740,712.1,735.45,598770
01-02-2010,735.45,761,722,745.75,466982
02-02-2010,759,763.8,735,738.1,417516
03-02-2010,743,755.5,735.7,753.55,392742
04-02-2010,759.8,759.8,734.95,742.15,627732
05-02-2010,719.25,742.75,718,726.05,738572
06-02-2010,726.05,726.05,726.05,726.05,0
08-02-2010,735,735,709.6,723.8,630116
09-02-2010,725,740.9,721,734.2,378026
10-02-2010,735,743.95,728,731.95,276356
11-02-2010,734.1,747.8,734,742.5,298686
15-02-2010,746.5,747.7,739,745.85,179128
16-02-2010,747,762,742.05,756.3,222902
17-02-2010,750,767.9,750,759.6,292808
18-02-2010,762,766.8,755.1,757.9,228046
19-02-2010,750.3,759.8,746.2,750.8,233582
22-02-2010,760,763.2,753.2,756.3,205236
23-02-2010,721.35,764.2,721.35,762.05,256926
24-02-2010,758,771,753.4,766.1,401016
25-02-2010,770,773,761.1,766.75,234778
26-02-2010,765,777,755.05,761,380774
02-03-2010,763.1,766,755.85,763.15,412394
03-03-2010,769,774.4,764,766.9,409586
04-03-2010,770,772,757.2,761.55,208452
05-03-2010,765,766.7,760,762.15,167888
08-03-2010,768,778,760,761.45,333400
09-03-2010,762.6,778,762.6,769.95,1864808
10-03-2010,765,784.65,763.35,781.4,2172396
11-03-2010,783.3,794.9,781,791.6,404926
12-03-2010,795,798.35,792.1,796.75,368638
15-03-2010,797.2,817.2,791.3,814.8,743068
16-03-2010,818,829,815,826.2,442930
17-03-2010,830.9,844,830,840.7,637094
18-03-2010,842,843,822.1,826.95,414956
19-03-2010,830,834.2,816,820.2,386790
22-03-2010,811,832.8,811,825.15,325808
23-03-2010,829.9,833.9,822.25,828.35,190752
25-03-2010,830.9,836.8,817.55,829.3,437176
26-03-2010,830,835.9,823,825.5,196982
29-03-2010,829,829.9,808.3,811.45,435686
30-03-2010,813,815,797.35,800.7,314666
31-03-2010,801,807.7,778.25,780.8,965822
01-04-2010,786.9,810,784.2,807.75,681734
05-04-2010,814,814,799.35,802.6,481524
06-04-2010,804.8,805,791.35,794.75,498120
07-04-2010,794.8,801.45,780,798.55,432914
08-04-2010,780,807.8,780,798.65,579244
09-04-2010,800,808.7,789.25,792.55,432966
12-04-2010,793.25,799.5,790.6,797.6,306630
13-04-2010,794,823.5,789,819.95,1857026
15-04-2010,825.1,834.9,818,820.65,483680
16-04-2010,820,828,812.25,814.95,445846
19-04-2010,809.9,825,802,811.85,864290
20-04-2010,822.1,831.95,786,789.6,1880092
21-04-2010,786,798.7,781.1,785.9,1015252
22-04-2010,788.5,793.4,781.25,785.3,644018
23-04-2010,730,792,730,779.8,638006
26-04-2010,783,790.9,780.5,784.2,311330
27-04-2010,786,789.9,781.55,786.4,229510
28-04-2010,780,783.65,768.6,771.2,292936
29-04-2010,774,774.4,756,759.7,513748
30-04-2010,765,773,763.1,766,375648
03-05-2010,756,771.5,754.1,767,293882
04-05-2010,762.1,772.9,757,761,746156
05-05-2010,761,767.9,748,765.9,670488
06-05-2010,764.5,770.6,760,766.75,394416
07-05-2010,758.9,763,735.55,742.15,494114
10-05-2010,747,773,746,769.7,261220
11-05-2010,769,771.1,753.05,755.2,460144
12-05-2010,757,767.9,752.1,758.4,286152
13-05-2010,764.9,771.5,761.15,765.75,190558
14-05-2010,766,777,757,763.75,335872
17-05-2010,759.45,760,735,744.85,491592
18-05-2010,741,742.5,727,737.85,504344
19-05-2010,728,733.5,716,721.15,675300
20-05-2010,720,733,718.05,730.1,400710
21-05-2010,715,726,705,719.2,509456
24-05-2010,726.1,729.3,713,717.9,376942
25-05-2010,710,715,692,698.75,312122
26-05-2010,708,741.7,704.05,736.2,466092
27-05-2010,736.9,745,725.05,741,363512
28-05-2010,748,751,737,749.5,320798
31-05-2010,750,752,736.7,742,179464
01-06-2010,742,751.6,735,738.8,230572
02-06-2010,740,757.05,735,753.95,213848
03-06-2010,760,767.95,758.2,762.7,204564
04-06-2010,766,769.3,755,765.25,217048
07-06-2010,745,757.15,735.35,752.95,206110
08-06-2010,752.95,761.4,746.6,749.85,248688
09-06-2010,752.5,757,732.9,735.15,727502
10-06-2010,735,752.9,733,750.5,210664
11-06-2010,760.5,763.3,751.3,758.9,188008
14-06-2010,762,787,758,780.5,496260
15-06-2010,777.7,777.7,761.35,765.5,374922
16-06-2010,772,778.9,767.25,771.9,234022
17-06-2010,771.9,778,764.5,774.75,224118
18-06-2010,771,789,771,781.65,195176
21-06-2010,785,797.45,784.9,787.35,502646
22-06-2010,788,788,774.35,779.8,171458
23-06-2010,770,790,770,786.75,567484
24-06-2010,788,788,770,775,396426
25-06-2010,775,775,760,761.55,250874
28-06-2010,760,766.3,754,763.65,131076
29-06-2010,761,762.5,749,754.25,267444
30-06-2010,750,754.3,742,751.15,269040
01-07-2010,748,748,725.5,731.35,642496
02-07-2010,730.1,745.65,730.1,743.5,407050
05-07-2010,749.25,749.9,738,739.6,382542
06-07-2010,740.1,760,737.9,757.75,331162
07-07-2010,758.5,766.45,749.75,763.6,346450
08-07-2010,770,778.55,769,776.6,292866
09-07-2010,778.1,781.9,772.05,774.5,242342
12-07-2010,779.8,793.8,774.5,791.45,376906
13-07-2010,793.4,795,770.25,774.9,797546
14-07-2010,785,785,770.7,774.65,448816
15-07-2010,770,786.8,763,784.1,669656
16-07-2010,792,838.3,792,832.4,3128214
19-07-2010,830.7,833.8,822.3,824.2,482034
20-07-2010,830,834.5,825.15,827.4,318442
21-07-2010,829.8,842,829,840.1,406036
22-07-2010,840,844.5,832.5,842.55,223656
23-07-2010,848,850,835.1,838.5,260034
26-07-2010,844.9,848.95,840.2,846.55,2701956
27-07-2010,848.5,858.9,846.1,848.7,418214
28-07-2010,848.7,856.9,847,854.05,2714236
29-07-2010,851.4,856,847.25,849.9,198818
30-07-2010,847,849.9,838.5,841.1,125770
02-08-2010,846,848.8,837.15,838.55,1102284
03-08-2010,838.55,843.4,829.7,833.1,176542
04-08-2010,865,871,834.5,870,958334
05-08-2010,873,882,870.5,877.05,479014
06-08-2010,878,883.4,862.5,865.75,452024
09-08-2010,847,883.4,847,878.25,1281582
10-08-2010,878,878.05,862,864.55,205640
11-08-2010,860,873,856,858.85,1072900
12-08-2010,850.5,857.7,846.05,855.1,170040
13-08-2010,856,863.4,851.15,857,273998
16-08-2010,858,863,847.05,854.35,174048
17-08-2010,880,880,845.25,850.7,190080
18-08-2010,852.25,873.65,850.25,868.8,290658
19-08-2010,874.05,880,867.15,872,232944
20-08-2010,868,879.8,862.6,867.1,290420
23-08-2010,862,875.45,862,867.3,202630
24-08-2010,870,880.5,865.15,868.9,262830
25-08-2010,870,879.9,867.3,870.95,398020
26-08-2010,872,876.35,861.25,874.1,372852
27-08-2010,873.35,873.8,851.15,855.75,172536
30-08-2010,860.55,863.05,840.05,846.65,320674
31-08-2010,845,846.7,831.5,843.85,232266
01-09-2010,844,859.85,844,857.2,601382
02-09-2010,864,865,841.45,843.55,1232170
03-09-2010,845.9,851.7,835,837.3,630608
06-09-2010,838,857.25,838,853.1,663132
07-09-2010,856,874.25,855.45,869.25,447130
08-09-2010,860,882.5,841.35,876.8,465326
09-09-2010,880,883,870.05,871.85,381888
13-09-2010,879,887.9,875,879.65,448344
14-09-2010,880,898.4,876.25,894.15,585380
15-09-2010,896,917,896,913.6,597154
16-09-2010,911,912.5,893.2,895.3,390592
17-09-2010,895.1,915.95,895.1,912.45,230482
20-09-2010,913,921.5,907.05,910.55,259566
21-09-2010,914.95,957,912.15,952.75,999488
22-09-2010,956.8,959,931,934.55,630968
23-09-2010,934.9,946,928,932.5,321952
24-09-2010,933,938.4,925,931.45,226316
27-09-2010,1006,1006,921.5,927.3,1129638
28-09-2010,925,929.95,915.3,920.4,397222
29-09-2010,924.8,938.2,916.05,921.1,322278
30-09-2010,923.2,928.1,915.55,922.55,1119908
01-10-2010,928.8,965,922.55,960.2,546176
04-10-2010,965.2,974,955.15,957.85,327892
05-10-2010,933.35,965,933.35,951.7,1026772
06-10-2010,960,967,950.65,959.45,191780
07-10-2010,960,965.75,939.1,949.15,416588
08-10-2010,941,955,930.6,941.55,312172
11-10-2010,943,955.7,925.05,940.75,496302
12-10-2010,941,956,940,949.15,413798
13-10-2010,960,996.6,950.2,992.4,825930
14-10-2010,995,1004.3,984,985.7,1184130
15-10-2010,996,1010,945,951,1048256
18-10-2010,951,982,931,979.35,601132
19-10-2010,986.95,987,965,967.2,428612
20-10-2010,966,979.8,956.5,964.3,210280
21-10-2010,975,991.95,971,983.85,509516
22-10-2010,1022.05,1049.9,1022,1040.1,2048614
25-10-2010,1041,1069.6,1037,1063.65,599464
26-10-2010,1068,1068,1041.35,1060.25,388116
27-10-2010,1064,1066,1045.45,1050.1,202098
28-10-2010,1045.5,1065.5,1044.6,1052.6,254146
29-10-2010,1052.6,1059.7,1031.15,1051.8,296780
01-11-2010,1053,1064,1045,1054.05,60538
02-11-2010,1058.95,1059.25,1042.15,1049,215218
03-11-2010,1052,1077.85,1048.2,1052.95,272530
04-11-2010,1058,1078.45,1058,1069.5,244906
08-11-2010,1078,1080,1062,1068.35,116620
09-11-2010,1068,1099,1068,1092.4,315202
10-11-2010,1092.5,1107,1087,1092.2,299982
11-11-2010,1092,1092,1059.45,1064.95,271812
12-11-2010,1069,1070,1049,1057.35,165762
15-11-2010,1056,1079.8,1055,1063.5,152070
16-11-2010,1069,1070,1040.1,1049.55,256050
18-11-2010,1052.55,1069,1040,1042.35,287556
19-11-2010,1049.85,1049.85,1008,1018.15,259424
22-11-2010,1018.15,1045,1012.5,1041,283840
23-11-2010,1033,1045,1015,1032.2,303928
24-11-2010,1034.1,1034.1,1002,1010.3,236460
25-11-2010,1013.85,1040,1007.5,1023.6,368940
26-11-2010,1031,1050,1029.3,1045.5,555838
29-11-2010,1060,1075,1054,1067.15,352186
30-11-2010,1060,1086,1054,1076.7,249564
01-12-2010,1067.55,1091.9,1050,1075.95,211150
02-12-2010,1084.95,1096,1075.5,1091.9,788590
03-12-2010,1096,1112,1091.75,1095.45,239060
06-12-2010,1092,1109,1092,1101.35,147396
07-12-2010,1101,1101,1083.05,1088.3,198968
08-12-2010,1090,1093.55,1072.25,1079.2,203184
09-12-2010,1081,1096.9,1066.1,1072.6,253030
10-12-2010,1071,1083.85,1056.1,1075.35,244186
13-12-2010,1075,1078,1050,1074.9,270426
14-12-2010,1074,1090,1064,1080.45,280168
15-12-2010,1084.95,1105,1082,1101.25,293820
16-12-2010,1104.45,1143.4,1104.45,1140.4,604954
20-12-2010,1141,1174.5,1115.1,1166.25,569948
21-12-2010,1165.9,1171.85,1154,1159.4,305550
22-12-2010,1162.45,1169,1137.5,1149.85,379650
23-12-2010,1150,1160,1132.2,1139.85,280060
24-12-2010,1136.1,1148,1127,1140.7,253644
27-12-2010,1142,1159,1138,1140.1,205350
28-12-2010,1143,1151.25,1141,1144.8,113360
29-12-2010,1149.3,1160.9,1147.5,1154.65,258644
30-12-2010,1155,1171.9,1150.45,1167.85,256192
31-12-2010,1171.45,1179,1160,1165.05,188448
03-01-2011,1165,1176.7,1156.1,1159.55,150858
04-01-2011,1160,1165.25,1138.05,1143.75,390914
05-01-2011,1154,1165.7,1140,1158.05,298268
06-01-2011,1170.45,1182,1153.05,1174.2,250818
07-01-2011,1177.95,1186.8,1138,1141.6,333064
10-01-2011,1141.7,1149.5,1121.9,1128.5,388378
11-01-2011,1124.95,1135,1087.3,1099.4,385078
12-01-2011,1113,1151.7,1110,1135.5,299158
13-01-2011,1129.8,1155.65,1118.4,1124.2,472026
14-01-2011,1130,1150,1117,1118.7,236202
17-01-2011,1139,1145.45,1119,1138.15,360912
18-01-2011,1171.1,1207,1164.85,1200.55,1350930
19-01-2011,1206,1208.65,1185,1193.55,380266
20-01-2011,1185,1219.5,1180,1211.85,708858
21-01-2011,1201,1219,1201,1212.6,330998
24-01-2011,1212.45,1221,1197,1205.8,198926
25-01-2011,1206.75,1219,1182.2,1191.75,203656
27-01-2011,1190,1206.7,1185,1199.15,303338
28-01-2011,1195,1203,1165,1182.55,281968
31-01-2011,1173,1173,1129,1157.15,650844
01-02-2011,1157.2,1166.1,1134.3,1150.35,490478
02-02-2011,1159,1195.95,1159,1178.9,422930
03-02-2011,1179,1194.5,1170.75,1184.8,262762
04-02-2011,1183,1183,1141,1148.1,360468
07-02-2011,1166,1172,1128,1132.05,246154
08-02-2011,1136,1148.2,1120,1128.45,520412
09-02-2011,1119.5,1129.7,1083,1098,692966
10-02-2011,1107.7,1115.1,1072.8,1090.65,340250
11-02-2011,1091,1102.8,1056.1,1089.4,292768
14-02-2011,1101,1119.55,1087.3,1113.55,222122
15-02-2011,1115.95,1116,1077.35,1096.8,465252
16-02-2011,1104.75,1110,1081.15,1098.3,267940
17-02-2011,1098.2,1115,1093.1,1109.2,260156
18-02-2011,1108.75,1131.9,1084,1090.4,405100
21-02-2011,1090,1144.95,1060.45,1136.65,579188
22-02-2011,1124,1146.95,1120.1,1137.15,351010
23-02-2011,1124.1,1144.95,1124.1,1127.55,231226
24-02-2011,1115.3,1137,1102,1115.1,511254
25-02-2011,1102.3,1116.9,1089.2,1111.2,311244
28-02-2011,1108,1148.75,1101.75,1112.95,600020
01-03-2011,1119,1132.45,1098.4,1124.7,562322
03-03-2011,1119,1154.55,1108,1150.3,413162
04-03-2011,1155,1164,1125.15,1134.5,290668
07-03-2011,1126.8,1126.8,1095.1,1108.75,332240
08-03-2011,1108,1128,1106,1118.85,236120
09-03-2011,1123,1136.45,1118.6,1125.35,274732
10-03-2011,1123,1123,1101.9,1108.3,223300
11-03-2011,1100,1103.6,1065.1,1076.25,969692
14-03-2011,1070,1100,1059,1096.65,411984
15-03-2011,1080,1095,1067.25,1089.8,523268
16-03-2011,1090,1122.75,1090,1115.5,295518
17-03-2011,1110,1117.95,1093,1099.55,494434
18-03-2011,1094.6,1108,1077.1,1082.4,255362
21-03-2011,1086.1,1092.75,1068.5,1071.95,228628
22-03-2011,1072.5,1080.6,1064.1,1068.95,373022
23-03-2011,1069,1071,1058.25,1064.1,411546
24-03-2011,1071,1095,1069.4,1093.45,454776
25-03-2011,1109,1126.5,1102.75,1118.2,362958
28-03-2011,1120,1126.95,1108.05,1121.2,247484
29-03-2011,1120,1150,1120,1139.25,342484
30-03-2011,1147,1163,1145,1151.35,389478
31-03-2011,1155,1196.5,1153,1182.5,558142
01-04-2011,1183,1198,1173,1179.65,208082
04-04-2011,1180.1,1214.95,1180.1,1211.5,378418
05-04-2011,1212,1243.9,1202.55,1239.4,335390
06-04-2011,1240,1247,1213.35,1223.85,376540
07-04-2011,1221,1221,1195,1199.4,291440
08-04-2011,1197.8,1213.9,1185.45,1194.9,192974
11-04-2011,1194.95,1194.95,1170,1178.7,253438
13-04-2011,1180,1221.6,1174,1208.95,459912
15-04-2011,1211,1222,1179,1190.55,968376
18-04-2011,1194,1213,1144.2,1149.7,986644
19-04-2011,1150,1169.35,1141.15,1164.85,471856
20-04-2011,1178,1223.1,1178,1218.8,1284490
21-04-2011,1237.2,1245.9,1171.7,1191.65,4195944
25-04-2011,1199.9,1203.9,1173.1,1197.7,738184
